"Année";"Grande région";"Division économique";"Position professionnelle";"Sexe";"Médiane";"P10";"P25";"P75";"P90"
"2014";"Zürich";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";10151;6790;8627;11314;12941
"2014";"Zürich";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";8098;5238;6431;10151;10949
"2014";"Zürich";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";10423;7918;9000;11619;13316
"2014";"Zürich";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";8225;5481;6785;9933;11981
"2014";"Zürich";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";7165;5122;5952;8431;9728
"2014";"Zürich";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";8571;5782;7070;10246;12432
"2014";"Zürich";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";13023;7042;9377;16576;18898
"2014";"Zürich";"> 63 Services d'information";"Position professionnelle - total";"Femmes";9532;5419;7302;12966;15511
"2014";"Zürich";"> 63 Services d'information";"Position professionnelle - total";"Hommes";13863;7592;10450;17000;19128
"2014";"Zürich";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";12277;8857;10798;14700;18250
"2014";"Zürich";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Zürich";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";12277;9167;10833;15119;18460
"2014";"Zürich";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";11386;7690;10000;12302;13254
"2014";"Zürich";"> 63 Services d'information";"Cadre inférieur";"Femmes";;;;;
"2014";"Zürich";"> 63 Services d'information";"Cadre inférieur";"Hommes";11658;9746;10700;12490;13857
"2014";"Zürich";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";17442;13516;15484;18942;20063
"2014";"Zürich";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Zürich";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";17573;13943;15883;19124;20245
"2014";"Zürich";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";9807;5523;7407;13509;14771
"2014";"Zürich";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";7860;4980;6025;10431;12397
"2014";"Zürich";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";10883;5810;7937;13887;15469
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";6565;4344;5051;8481;10621
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";4940;3954;4340;6077;7532
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";7461;5004;6056;9298;11340
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";10799;7225;9164;13372;17206
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";10813;7385;9248;13465;18100
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";8617;5549;6985;11656;14237
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";;;;;
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";8793;6443;7423;11817;14328
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";7639;5160;6039;10302;11853
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";6357;4794;5262;7278;9544
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";8244;5534;6500;10814;12194
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";6091;4250;4850;7640;9040
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";4868;3919;4299;5841;7077
"2014";"Ostschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";6922;4843;5727;8351;9644
"2014";"Ostschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";7622;4810;6014;9738;11834
"2014";"Ostschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";6115;4200;4850;7560;9041
"2014";"Ostschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";7948;5200;6459;10050;12298
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";10474;7065;8142;12588;16187
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";10474;7381;8192;12812;16256
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";8032;5619;6761;9992;11350
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";;;;;
"2014";"Ostschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";8452;6013;6925;10184;11705
"2014";"Ostschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";7906;4746;6126;8874;10591
"2014";"Ostschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Ostschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";8250;5436;6600;9073;10675
"2014";"Ostschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";6857;4410;5538;8603;10273
"2014";"Ostschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";5881;4021;4703;7153;8700
"2014";"Ostschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";7183;4792;5905;9084;10421
"2014";"Ostschweiz";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Position professionnelle - total";"Femmes";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Position professionnelle - total";"Hommes";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre inférieur";"Femmes";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Cadre inférieur";"Hommes";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";..;..;..;..;..
"2014";"Ostschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";;;;;
"2014";"Ostschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";;;;;
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";8341;5121;6397;10752;13582
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";6794;4334;5121;8918;11841
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";8763;5633;6879;11111;13977
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";13922;9238;11393;16980;21717
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";14120;8535;11027;17485;24095
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";13919;9419;11503;16924;21580
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";8703;6367;7313;10382;11667
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";7715;5930;6742;9365;11072
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";8823;6463;7458;10481;11725
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6933;4983;6090;9750;11478
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";7187;5096;6181;10285;11646
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";7167;4670;5584;9325;11508
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";6083;4181;4840;8303;10760
"2014";"Zentralschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";7625;5100;5984;9753;11715
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";8698;5200;6628;10841;13714
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";6490;4663;5264;7893;10317
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";9286;5596;7276;11389;13969
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";10841;7381;9364;13613;17085
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";11100;8119;9615;13750;16916
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";9567;6010;7592;11216;13578
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";;;;;
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";10000;6212;7854;11548;13776
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";8430;5055;6286;10533;13227
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";9358;5055;7417;11368;13227
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";7636;4878;5984;9648;11863
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";6198;4400;5100;7522;8864
"2014";"Zentralschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";8233;5103;6500;10197;12331
"2014";"Zentralschweiz";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";6589;5236;5815;8130;10242
"2014";"Zentralschweiz";"> 63 Services d'information";"Position professionnelle - total";"Femmes";6422;4897;5607;7526;8690
"2014";"Zentralschweiz";"> 63 Services d'information";"Position professionnelle - total";"Hommes";6603;5266;5829;8170;10386
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre inférieur";"Femmes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Cadre inférieur";"Hommes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";;;;;
"2014";"Zentralschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";6416;5145;5730;7317;8881
"2014";"Zentralschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";6314;4727;5542;7103;8209
"2014";"Zentralschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";6430;5168;5742;7386;8963
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";3602;2964;3261;4800;6886
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";3435;2927;3158;3767;4552
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";5407;3573;4323;7248;9523
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";9860;6118;7904;13372;16628
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";10042;6118;8125;13372;16628
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";7174;4893;5707;9543;10414
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";;;;;
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";7885;5490;6177;9882;10766
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";5601;3537;4467;7248;8194
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";4378;3142;3554;5192;6711
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";6067;4491;5388;7706;8568
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";3499;2933;3232;3988;5073
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";3389;2925;3157;3743;4120
"2014";"Ticino";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";4651;3350;3871;5533;6775
"2014";"Ticino";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";5418;3333;4200;7429;9341
"2014";"Ticino";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";4539;2898;3512;6000;8333
"2014";"Ticino";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";5714;3493;4333;7584;9750
"2014";"Ticino";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";8180;4737;6127;10000;14127
"2014";"Ticino";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Ticino";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";8360;4897;6667;10227;14235
"2014";"Ticino";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";5357;3893;4333;6283;8871
"2014";"Ticino";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";;;;;
"2014";"Ticino";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";5363;3893;4524;6271;8871
"2014";"Ticino";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";5723;3551;4334;7335;9204
"2014";"Ticino";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Ticino";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";6118;3639;4370;7335;9204
"2014";"Ticino";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";4761;3033;3714;6100;7341
"2014";"Ticino";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";4114;2708;3282;5482;6924
"2014";"Ticino";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";4873;3111;3866;6190;7429
"2014";"Ticino";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";;;;;
"2014";"Ticino";"> 63 Services d'information";"Position professionnelle - total";"Femmes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Position professionnelle - total";"Hommes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2014";"Ticino";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";..;..;..;..;..
"2014";"Ticino";"> 63 Services d'information";"Cadre inférieur";"Femmes";..;..;..;..;..
"2014";"Ticino";"> 63 Services d'information";"Cadre inférieur";"Hommes";..;..;..;..;..
"2014";"Ticino";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";;;;;
"2014";"Ticino";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";;;;;
"2014";"Ticino";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";;;;;
"2014";"Ticino";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";;;;;
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";6609;4165;5085;8719;11344
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";5152;3525;4325;6516;8305
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";7580;4965;6022;9733;12491
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";12010;7340;9462;15439;21196
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";9992;5627;7183;13107;16961
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";12276;7740;9791;15708;21732
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";9311;6743;7972;10610;11965
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";8281;5417;6760;9722;11079
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";9473;7042;8179;10743;12067
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6737;4740;5649;8072;10822
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";5763;4125;4797;6802;8048
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";7125;5236;6096;8619;11662
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";5919;3955;4762;7500;9218
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";4982;3414;4227;6119;7578
"2012";"Suisse";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";6779;4686;5556;8240;10007
"2012";"Suisse";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";8571;5000;6585;11050;14563
"2012";"Suisse";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";6677;4127;5196;8638;11148
"2012";"Suisse";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";9004;5439;6985;11468;15143
"2012";"Suisse";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";11807;6535;8873;15224;21026
"2012";"Suisse";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";8664;4750;6350;12173;16359
"2012";"Suisse";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";12000;6730;9250;15444;21217
"2012";"Suisse";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";9619;6265;7759;11416;13881
"2012";"Suisse";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";7916;5000;6190;10150;12349
"2012";"Suisse";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";9906;6762;8195;11602;14259
"2012";"Suisse";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";8471;5417;6867;10399;12500
"2012";"Suisse";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";7381;4659;5725;9377;11679
"2012";"Suisse";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";8719;5909;7235;10625;12615
"2012";"Suisse";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";7625;4662;5965;9674;11877
"2012";"Suisse";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";6284;3900;4952;7898;9968
"2012";"Suisse";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";8077;5000;6408;10036;12283
"2012";"Suisse";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";8391;4536;5991;11994;19043
"2012";"Suisse";"> 63 Services d'information";"Position professionnelle - total";"Femmes";6827;4214;5132;9027;11967
"2012";"Suisse";"> 63 Services d'information";"Position professionnelle - total";"Hommes";9393;4853;6846;13716;20941
"2012";"Suisse";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";11780;5875;8775;16010;29786
"2012";"Suisse";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";9536;4705;6338;12674;16616
"2012";"Suisse";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";12500;6865;8992;17000;31476
"2012";"Suisse";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";10717;6588;7907;17370;24367
"2012";"Suisse";"> 63 Services d'information";"Cadre inférieur";"Femmes";9064;5129;6871;11032;22659
"2012";"Suisse";"> 63 Services d'information";"Cadre inférieur";"Hommes";11219;7119;8157;19776;24594
"2012";"Suisse";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";11944;4524;5881;17590;19404
"2012";"Suisse";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Suisse";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";15509;4835;7926;18439;20127
"2012";"Suisse";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";6998;4048;5242;9267;11444
"2012";"Suisse";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";6299;3859;4870;7583;9760
"2012";"Suisse";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";7812;4127;5656;9636;12848
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";6906;4560;5591;8631;11026
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";5991;4076;4877;7205;9007
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";7700;5154;6243;9395;12098
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";13108;7144;9427;16458;25136
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";13387;6606;8122;16044;22512
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";13107;7625;9752;16458;25884
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";9002;6241;7421;10622;12729
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";8933;5325;6926;10179;12623
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";9044;6397;7522;10640;12826
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6723;4642;5619;8185;11058
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";5778;3850;4764;7419;10165
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";6871;5053;6054;8524;11590
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";6645;4492;5423;8159;9915
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";5908;4050;4843;7027;8477
"2012";"Région lémanique";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";7422;5058;6090;8817;10658
"2012";"Région lémanique";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";8346;5000;6494;10588;13553
"2012";"Région lémanique";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";7083;4268;5553;8968;11125
"2012";"Région lémanique";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";8628;5214;6750;10870;14143
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";11150;5796;8500;14809;19636
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";9390;5144;7291;11335;15167
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";11456;6000;8770;15046;20172
